ID,Median Height,Median Weight,Max Height,Max Weight,Senior Count,Junior Count,Sophomore Count,Freshman Count
N564,76.0,190.0,86,235.0,4,4,0,4
N567,78.5,207.5,81,245.0,5,3,3,5
N566,77.5,200.0,83,235.0,3,12,1,0
N561,77.0,211.5,84,255.0,6,8,2,2
N560,76.5,208.5,82,250.0,4,1,4,3
N563,76.0,211.0,82,280.0,2,7,3,3
N562,75.5,187.5,81,245.0,3,3,5,1
M739,76.0,195.0,81,255.0,8,2,5,4
N569,76.0,196.5,82,247.0,1,7,4,4
N568,77.0,210.0,81,230.0,3,5,1,5
L550,75.0,195.0,80,250.0,4,1,5,3
M633,76.5,192.0,82,240.0,1,4,3,6
N749,76.0,195.0,83,250.0,4,2,1,6
N748,77.0,208.5,82,245.0,2,5,6,3
N745,75.5,202.5,80,240.0,3,5,3,1
N744,78.5,202.5,81,255.0,3,2,4,3
N747,75.5,190.0,80,265.0,4,5,2,3
N746,77.5,205.0,83,260.0,3,2,4,5
N741,77.0,200.0,84,280.0,3,7,2,3
N740,77.5,194.0,83,260.0,3,6,1,2
N743,78.0,200.0,83,235.0,3,4,3,6
N742,76.0,187.5,82,230.0,3,2,4,5
M657,78.0,200.0,82,310.0,2,3,3,6
M654,78.0,205.0,83,240.0,4,4,4,3
M655,77.5,201.5,83,230.0,1,6,2,3
M652,77.0,200.0,84,260.0,1,4,3,6
M653,76.5,192.5,82,270.0,5,3,3,3
M650,77.0,195.0,82,260.0,0,7,1,5
M651,76.0,200.0,83,265.0,3,3,5,2
M658,76.0,197.5,81,255.0,1,2,6,5
M659,76.5,197.5,80,228.0,6,3,3,4
N693,78.0,210.0,82,225.0,6,3,2,4
N692,76.0,204.0,83,236.0,4,3,5,2
N690,77.0,195.0,83,240.0,1,3,4,7
I818,78.0,215.0,84,260.0,1,6,3,5
I819,77.0,207.5,82,230.0,4,1,5,2
N695,77.0,207.0,81,240.0,3,4,4,5
N694,76.0,195.0,81,246.0,4,4,4,3
I814,78.5,205.0,85,270.0,0,3,4,5
I815,76.5,200.0,83,225.0,3,4,2,5
I816,78.0,207.5,83,245.0,2,4,5,3
I817,77.0,207.5,81,250.0,1,1,5,5
I810,78.0,207.0,84,270.0,3,6,4,2
I811,78.0,205.0,83,268.0,4,2,4,5
I812,76.0,200.0,82,270.0,3,1,4,5
I813,78.0,220.0,81,250.0,2,2,3,5
Q504,77.5,210.0,85,280.0,1,3,6,6
Q505,77.0,190.0,84,260.0,2,3,9,3
R699,78.0,205.0,82,250.0,3,9,0,3
R698,77.5,199.5,85,314.0,3,3,6,4
R697,768.0,0.42999999999999999,4752,0.812,0,0,0,0
R695,78.0,199.0,85,264.0,3,4,3,4
R694,76.0,194.0,80,255.0,3,6,3,4
R693,77.0,192.0,80,225.0,7,2,1,5
R692,75.0,184.0,82,247.0,0,4,6,7
R691,798.0,0.34650000000000003,3744,0.611,0,0,0,0
R690,76.0,207.0,83,225.0,2,3,3,7
M722,78.0,215.0,83,255.0,2,2,2,8
M723,77.0,200.0,87,270.0,4,1,2,6
M720,78.0,215.0,84,265.0,3,1,4,5
M721,77.0,203.0,83,243.0,2,3,3,3
M726,77.0,200.0,83,250.0,1,3,4,5
M727,77.0,207.5,81,240.0,1,6,3,4
M724,76.0,207.5,82,245.0,4,6,1,3
M725,78.0,210.0,84,265.0,5,2,3,5
M728,78.0,205.0,81,235.0,3,4,4,6
M729,77.0,205.0,83,245.0,3,6,0,7
O784,76.0,205.0,82,240.0,4,4,0,7
Q618,75.0,185.0,83,275.0,2,4,3,5
Q619,76.5,192.5,83,230.0,2,4,2,6
Q616,76.5,195.0,81,233.0,4,5,1,4
Q617,78.0,205.0,81,245.0,1,4,6,4
Q614,76.0,192.5,80,245.0,2,4,4,4
Q615,77.0,200.0,82,240.0,3,5,3,4
Q612,78.0,215.0,84,260.0,3,5,4,7
Q613,77.0,210.0,84,245.0,3,4,5,4
Q610,78.5,210.0,82,235.0,6,5,2,1
Q611,76.0,190.0,81,250.0,3,2,3,7
L743,78.0,200.0,83,240.0,2,2,4,5
L742,77.0,200.0,82,240.0,3,3,4,5
L741,77.5,200.0,82,225.0,0,2,4,6
L740,77.5,186.5,82,304.0,2,2,5,5
L747,74.5,182.5,82,245.0,1,3,3,5
L746,77.0,205.0,83,235.0,5,2,4,2
L745,75.5,185.0,81,245.0,1,2,4,5
L744,77.0,210.0,82,245.0,1,3,5,2
K827,79.0,220.0,83,260.0,2,3,5,1
K826,77.0,195.0,83,240.0,4,3,2,4
L749,75.0,200.0,85,235.0,2,3,4,5
L748,75.0,190.0,82,225.0,0,0,5,7
K823,76.0,0.0,82,260.0,1,0,6,7
K822,78.0,205.0,82,235.0,1,1,3,6
K821,75.0,202.5,85,250.0,3,1,3,5
K820,76.0,200.0,82,240.0,0,2,4,9
J529,77.0,215.0,83,260.0,4,1,4,4
J528,78.0,204.0,80,276.0,2,2,3,6
J524,76.0,215.0,84,255.0,2,3,2,4
J527,78.0,220.0,84,260.0,2,2,5,4
J526,78.0,204.0,81,255.0,2,0,4,5
J521,77.0,195.0,82,245.0,0,1,3,7
J520,75.0,205.0,83,230.0,3,1,5,1
J523,75.0,200.0,80,250.0,2,1,3,8
J522,76.0,202.5,82,225.0,4,4,2,2
S634,75.0,192.5,81,252.0,5,7,2,4
K825,77.0,190.0,81,225.0,2,5,3,1
K795,77.0,200.0,80,245.0,0,2,1,8
K794,75.5,197.5,82,250.0,0,2,9,7
K797,77.0,200.0,82,250.0,2,5,3,5
K796,79.0,205.0,81,270.0,0,5,2,6
K791,77.0,190.0,83,250.0,1,3,3,4
K790,75.0,196.0,82,250.0,3,2,4,6
K793,77.0,205.0,82,237.0,2,1,4,4
K792,76.0,200.0,80,295.0,3,3,3,5
I546,77.0,206.0,84,250.0,3,4,2,3
I547,78.0,220.0,82,255.0,0,2,6,4
I544,76.0,205.5,79,245.0,1,2,2,7
I545,75.0,190.0,81,235.0,1,2,5,7
K799,77.0,200.0,80,245.0,1,4,3,5
K798,77.5,207.0,82,270.0,3,3,3,3
I540,78.0,207.5,81,235.0,3,1,4,6
I590,77.0,190.0,81,250.0,4,2,5,2
K812,77.0,205.0,80,240.0,0,3,4,8
Q768,76.5,205.0,81,240.0,1,7,3,3
Q769,76.0,207.0,82,250.0,1,3,6,3
K813,78.0,220.0,83,255.0,2,2,2,7
Q762,76.0,215.0,84,255.0,5,3,3,2
Q763,78.5,210.0,81,240.0,4,5,2,3
Q760,77.0,205.0,82,246.0,2,2,6,5
Q761,76.5,185.0,80,265.0,3,5,4,2
Q766,78.0,201.0,81,233.0,4,2,3,6
K810,77.0,212.5,84,270.0,4,0,4,8
Q764,78.0,205.0,83,285.0,3,2,3,7
Q765,76.0,200.0,82,240.0,1,7,2,4
S759,75.5,182.5,81,216.0,7,4,0,5
S758,77.5,205.0,84,260.0,3,6,0,5
K811,79.0,201.5,83,268.0,2,4,3,3
S751,76.0,195.0,83,270.0,5,4,3,3
K816,77.0,222.5,82,255.0,4,2,3,3
S753,75.0,201.0,83,267.0,2,4,6,3
R544,77.0,185.0,80,235.0,1,3,5,4
S755,76.5,203.0,83,277.0,2,6,6,2
S754,78.0,195.0,82,235.0,2,6,3,6
S757,76.0,190.0,82,242.0,2,3,7,5
K817,78.0,205.0,81,245.0,1,3,2,7
K815,76.0,195.0,83,240.0,0,3,5,7
Q546,76.5,202.5,82,250.0,2,6,1,5
Q547,77.5,200.0,81,242.0,5,3,2,6
Q544,77.0,193.0,81,235.0,3,1,4,5
Q545,75.0,190.0,81,249.0,1,3,6,7
Q542,77.0,190.0,82,230.0,5,5,3,4
Q811,75.0,200.0,81,250.0,4,4,3,3
Q540,76.0,200.0,81,250.0,3,1,6,5
Q541,76.0,215.0,87,280.0,3,4,3,5
S771,77.5,213.0,87,330.0,2,4,3,5
Q818,77.0,205.0,85,260.0,3,5,6,3
Q819,77.0,195.0,84,240.0,3,6,5,1
Q548,75.5,193.0,81,216.0,2,4,2,2
Q549,76.5,210.0,82,260.0,2,4,2,6
R737,79.0,205.0,84,250.0,1,5,3,4
K647,76.0,210.0,81,254.0,1,4,1,9
K646,75.0,190.0,81,250.0,2,2,5,5
K645,76.5,202.5,83,235.0,0,1,4,9
K644,77.0,213.0,84,300.0,3,3,2,5
J738,78.0,210.0,82,275.0,2,3,2,6
K642,76.0,195.0,81,250.0,2,2,6,3
K641,75.0,195.0,82,230.0,3,2,4,4
K640,77.0,211.0,87,270.0,4,4,4,3
J734,75.0,193.0,82,230.0,0,0,3,13
J736,77.0,210.0,82,250.0,4,2,6,5
J737,77.0,220.0,83,245.0,2,1,5,7
J730,80.0,202.5,84,255.0,2,4,5,3
J731,77.0,217.5,84,270.0,3,1,6,4
K649,77.0,190.0,83,260.0,0,0,10,3
K648,74.5,205.0,79,230.0,0,5,4,3
L569,77.0,204.5,82,298.0,1,4,3,6
L568,78.0,205.0,81,230.0,1,3,4,5
L562,75.0,205.0,81,255.0,2,3,5,3
L561,77.0,200.0,82,242.0,4,1,4,6
L560,75.0,175.0,79,215.0,1,5,4,4
L567,76.0,190.0,81,245.0,2,3,6,4
L566,77.0,190.0,81,235.0,1,1,7,4
L565,78.0,190.0,82,253.0,4,2,4,5
L564,77.0,212.5,82,305.0,1,4,3,6
O535,77.0,195.0,83,239.0,3,5,4,3
O534,77.0,205.0,82,240.0,7,1,5,2
O537,76.0,200.0,83,255.0,4,5,1,7
O536,78.0,210.0,83,235.0,3,3,4,3
O531,77.5,207.5,81,235.0,2,5,3,4
O530,76.0,207.0,82,240.0,4,2,5,5
O533,77.0,200.0,82,251.0,4,2,4,5
O532,75.5,190.0,84,255.0,6,2,3,7
R738,77.5,214.0,84,280.0,2,3,3,6
O539,78.0,220.0,87,275.0,5,2,6,2
O538,77.0,207.5,82,265.0,3,2,7,4
R739,76.0,191.0,81,265.0,1,3,8,4
I726,77.5,222.5,83,280.0,0,4,3,5
I727,78.0,212.5,82,250.0,1,2,5,6
I724,77.0,205.0,83,255.0,3,1,2,5
I725,77.0,205.0,84,275.0,3,1,4,5
I722,78.0,220.0,86,289.0,1,6,4,3
I723,76.0,190.0,82,275.0,2,2,3,4
I720,77.5,217.5,84,260.0,2,5,4,3
I721,78.0,215.0,83,270.0,2,0,5,4
I728,78.5,215.0,82,238.0,3,3,4,4
I729,78.0,207.5,84,255.0,1,3,5,3
S776,76.0,187.5,80,230.0,3,5,3,3
Q752,76.0,187.5,82,235.0,4,1,4,5
S585,79.0,200.0,82,235.0,5,3,4,5
S531,77.0,190.0,82,235.0,2,6,1,6
S530,78.0,205.0,85,260.0,4,3,5,3
S533,77.5,205.0,81,238.0,4,3,4,3
S532,76.5,197.5,80,250.0,4,3,2,7
S535,76.5,186.0,82,227.0,2,6,2,6
S534,77.5,197.5,80,250.0,5,3,2,2
S537,76.0,193.5,84,235.0,1,1,8,5
S536,77.0,200.0,83,245.0,0,7,2,4
S539,78.5,203.0,84,270.0,3,2,4,5
S538,75.0,195.0,81,240.0,3,3,5,5
P523,75.0,185.0,81,320.0,2,3,3,3
P522,77.5,205.0,83,275.0,2,4,5,5
P521,77.5,195.0,84,265.0,1,4,6,3
P520,76.0,190.0,82,270.0,1,5,4,5
P527,77.0,209.0,82,263.0,8,4,0,2
P526,78.5,205.0,84,259.0,7,3,0,6
P524,76.5,197.5,81,240.0,5,1,2,4
P529,78.0,200.0,82,234.0,3,3,5,3
P528,78.0,197.5,85,265.0,1,6,0,7
Q775,77.0,207.5,83,240.0,4,5,3,2
Q774,76.5,192.5,83,260.0,3,6,3,4
K758,79.0,210.0,83,305.0,1,2,4,6
S827,79.0,212.0,83,235.0,2,4,3,2
S826,79.0,200.0,84,270.0,5,2,1,5
S825,77.0,215.0,81,250.0,3,3,1,8
S824,76.5,190.0,85,255.0,3,7,1,7
S823,77.0,197.5,81,220.0,4,3,2,3
S822,78.5,205.0,84,270.0,5,3,2,6
R848,77.0,197.0,81,240.0,4,5,5,1
R849,76.5,210.0,83,255.0,5,4,4,3
R846,78.0,205.0,84,251.0,5,3,3,4
R847,76.5,197.5,81,245.0,4,6,2,2
R844,78.5,210.0,86,265.0,1,5,4,4
R845,78.0,200.0,82,250.0,5,6,1,3
R842,76.5,197.5,82,250.0,2,6,4,4
R843,77.0,205.0,82,260.0,3,1,7,4
R840,78.0,210.0,84,280.0,4,2,7,2
R841,77.0,205.5,82,264.0,2,4,5,5
P853,78.5,200.0,84,265.0,6,4,2,4
P852,78.5,210.0,82,243.0,2,6,5,1
P851,76.5,190.0,81,230.0,4,2,2,6
J789,78.0,210.0,85,285.0,1,3,3,4
P855,75.5,200.0,81,240.0,2,3,1,8
P854,76.0,195.0,82,240.0,3,4,3,5
J846,75.0,205.0,82,250.0,4,2,2,4
Q750,76.0,207.5,81,235.0,2,5,3,2
Q778,75.0,190.0,80,236.0,1,3,1,9
O830,76.5,198.5,84,240.0,5,4,3,4
O831,78.5,214.0,83,260.0,2,5,2,5
O832,76.0,195.0,84,245.0,2,2,4,5
J845,77.0,200.0,82,240.0,1,7,2,5
O834,76.0,195.0,82,245.0,1,5,3,3
I557,76.0,212.0,85,270.0,0,5,4,4
O836,76.0,208.0,82,243.0,3,1,5,6
O838,77.0,200.0,81,240.0,2,2,3,7
I766,78.5,205.0,82,275.0,2,3,4,3
P671,77.5,217.5,82,270.0,3,6,2,5
P670,76.0,210.0,82,240.0,0,3,6,6
P677,78.0,205.0,81,245.0,3,5,4,1
P676,78.0,200.0,81,270.0,2,6,2,3
P675,78.0,195.0,85,276.0,3,6,6,2
I767,77.0,205.0,83,250.0,1,6,4,4
J840,78.0,207.5,81,250.0,2,4,6,2
J841,77.5,211.5,82,257.0,3,1,2,8
N510,76.0,200.0,82,285.0,1,5,4,5
N511,77.5,204.5,83,253.0,2,3,2,5
N512,77.0,205.0,82,245.0,1,3,5,6
N513,78.0,206.0,81,295.0,4,2,2,3
N514,77.0,200.0,81,265.0,0,8,4,5
N515,76.5,196.0,81,239.0,1,3,2,6
N516,77.0,205.0,80,262.0,5,4,3,2
N517,75.5,203.0,81,246.0,4,7,4,1
N518,77.0,205.0,82,225.0,4,6,1,2
N519,77.0,205.0,80,220.0,2,3,1,7
N738,76.0,207.0,82,251.0,4,3,3,3
N739,75.5,190.0,82,250.0,2,3,5,6
R518,77.0,208.0,84,250.0,5,5,0,6
R519,77.0,185.0,81,230.0,2,4,5,4
N730,78.0,200.0,83,240.0,3,0,3,9
N731,76.0,205.0,82,265.0,4,1,6,4
N732,77.0,190.0,84,320.0,0,5,5,3
N733,77.0,205.0,82,235.0,3,6,4,2
N734,76.5,195.0,84,280.0,5,6,2,3
N735,76.0,205.0,84,240.0,2,1,3,8
N736,77.5,197.5,81,235.0,2,4,3,5
N737,77.0,210.0,83,245.0,8,3,3,1
M641,77.0,190.0,80,210.0,2,2,4,5
M640,78.0,207.0,86,262.0,2,1,8,4
M643,78.0,210.0,82,260.0,4,6,2,1
M642,76.0,195.0,82,270.0,5,1,3,4
M645,77.0,200.0,83,250.0,4,2,5,5
M644,75.0,187.5,84,258.0,1,3,4,6
M647,76.0,207.0,84,255.0,0,8,3,4
M646,76.0,185.0,82,245.0,5,4,2,5
M649,77.0,195.0,81,245.0,3,4,4,4
M648,75.5,205.0,80,245.0,4,3,3,4
O526,79.0,211.0,83,265.0,5,7,0,3
R724,77.0,195.0,84,245.0,2,4,3,6
Q671,77.5,207.5,82,270.0,5,1,3,7
L652,76.0,202.5,84,260.0,5,2,3,4
I809,79.0,200.0,85,240.0,2,0,12,12
I808,76.0,195.0,83,250.0,0,3,6,5
I807,77.5,210.0,84,265.0,4,1,5,2
I805,77.5,200.0,81,280.0,3,1,6,6
I804,76.5,210.0,80,250.0,2,2,5,7
I803,77.0,195.0,84,255.0,0,3,6,5
I802,78.0,206.0,82,250.0,1,3,3,4
I801,77.0,200.0,84,265.0,4,2,2,5
I800,77.0,192.5,79,230.0,2,0,2,6
N644,75.0,195.0,84,258.0,3,4,5,3
N645,76.0,200.0,83,220.0,1,2,3,8
N646,77.5,195.0,81,245.0,2,0,6,6
N647,77.0,204.0,84,255.0,4,3,1,4
N640,77.5,207.0,86,270.0,1,8,3,6
N641,78.0,200.0,81,230.0,2,5,4,2
N642,77.0,190.0,82,260.0,2,2,4,7
N643,76.0,195.0,82,260.0,6,1,3,6
N648,75.0,200.0,81,235.0,2,3,3,7
N649,75.5,187.5,81,250.0,1,5,4,4
K627,76.0,190.0,84,270.0,5,3,3,2
M738,77.5,207.5,82,251.0,1,4,4,5
M735,75.5,202.5,84,240.0,4,2,3,5
M734,77.5,210.0,84,280.0,4,5,5,4
M737,77.0,210.0,83,265.0,1,7,4,3
M736,77.0,200.0,81,220.0,5,4,6,4
M731,77.5,215.0,82,270.0,3,5,0,6
M730,76.0,190.0,82,245.0,3,3,2,7
M733,77.0,205.0,83,255.0,4,4,4,1
M732,76.0,190.0,82,295.0,1,2,4,6
Q608,76.0,192.5,84,260.0,2,4,6,2
S608,76.0,200.0,81,260.0,5,3,3,6
Q601,74.5,180.0,82,235.0,2,5,4,5
Q600,74.0,197.0,80,226.0,2,1,5,7
Q603,80.0,212.0,82,275.0,2,1,4,6
Q602,76.5,209.5,81,266.0,3,3,7,3
Q605,77.0,200.0,82,267.0,6,2,2,5
Q604,78.0,215.0,83,254.0,4,3,2,6
Q607,78.0,205.0,84,260.0,2,4,4,5
Q606,76.5,206.5,83,258.0,3,2,7,2
K626,76.0,190.0,82,265.0,1,5,3,4
K819,76.0,195.0,81,250.0,5,0,5,4
L778,76.0,200.0,83,256.0,4,1,5,5
L779,78.5,201.0,85,245.0,1,4,4,5
L776,77.0,218.0,81,250.0,0,4,2,7
L777,77.0,185.0,82,250.0,1,1,5,7
L774,76.0,195.0,86,240.0,0,1,3,7
L775,76.5,195.0,82,245.0,1,2,5,6
L772,75.0,182.5,84,255.0,0,0,2,10
L773,76.5,190.5,82,255.0,0,0,8,6
K814,79.0,212.5,85,270.0,4,3,0,5
L771,77.5,195.0,81,270.0,2,0,6,6
J558,77.0,210.0,82,235.0,6,3,2,6
J559,78.0,217.5,83,260.0,0,5,4,5
R736,80.0,208.5,85,255.0,5,4,4,3
J781,77.0,215.0,85,260.0,2,3,5,3
R730,77.0,210.0,84,300.0,3,3,4,4
R731,78.0,212.5,84,250.0,2,5,3,4
R732,76.5,202.5,83,235.0,1,3,6,4
R733,75.0,190.0,82,290.0,7,2,4,2
J550,77.0,207.5,83,250.0,1,4,5,4
J551,77.0,207.5,82,250.0,2,3,2,7
J552,75.0,187.0,80,261.0,1,1,6,5
J553,77.0,200.0,83,240.0,4,2,2,5
J554,76.0,195.0,81,255.0,4,1,4,4
J555,76.0,204.0,82,251.0,2,4,4,4
J556,79.0,215.0,83,235.0,0,8,1,6
J557,76.0,212.0,85,270.0,3,2,4,4
N682,75.5,187.5,80,230.0,1,4,4,3
I559,77.5,218.0,83,252.0,2,2,6,4
I558,77.0,205.0,82,238.0,2,6,4,4
Q777,76.0,177.0,83,245.0,1,4,4,6
Q776,77.0,195.0,80,220.0,3,3,5,2
Q771,77.0,200.0,87,291.0,4,5,3,2
Q770,76.0,187.0,82,235.0,3,4,3,5
Q773,75.0,190.0,81,220.0,2,3,5,3
Q772,77.5,202.5,83,235.0,5,5,1,3
I551,77.0,202.5,82,260.0,2,3,4,5
I550,77.0,200.0,83,245.0,2,1,4,7
I553,77.0,200.0,83,240.0,6,4,3,2
I552,79.0,205.0,86,280.0,2,3,2,6
I555,77.0,214.0,81,251.0,3,3,4,6
I554,76.0,207.5,81,270.0,5,4,1,4
K628,78.0,210.0,84,245.0,2,3,5,3
I556,77.5,207.5,84,270.0,3,2,8,1
N683,76.5,212.5,82,240.0,3,6,1,4
Q855,75.5,205.5,81,240.0,2,2,5,5
R734,76.0,205.0,83,255.0,4,8,2,3
P593,78.0,200.0,81,290.0,3,6,2,2
K746,79.5,215.0,83,265.0,0,7,5,4
